CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType
CO000612,20240721,PR0031,A005,EQ0027,Servicios,33350.09,27421.32,20853.26,Contratista
CO000613,20240121,PR0033,A004,EQ0003,Repuestos,4207.0,3677.24,958.54,Contratista
CO000614,20241214,PR0052,A001,EQ0036,Materiales,34905.98,32764.56,25144.34,Contratista
CO000615,20240722,PR0045,A002,EQ0002,Materiales,5412.67,5921.33,3043.55,Contratista
CO000616,20240908,PR0004,A001,EQ0022,Mano de obra,44339.82,50098.29,36051.35,Proveedor local
CO000617,20240807,PR0056,A001,EQ0027,Contratista,68727.53,70983.04,59662.39,Interno
CO000618,20240526,PR0008,A001,EQ0011,Repuestos,23740.96,26408.17,14000.25,Proveedor internacional
CO000619,20241106,PR0035,A003,EQ0031,Contratista,56754.89,63864.94,42429.28,Proveedor local
CO000620,20240428,PR0007,A004,EQ0024,Mano de obra,67619.63,70840.52,58073.69,Contratista
CO000621,20240110,PR0038,A002,EQ0016,Servicios,67789.66,67085.88,64610.38,Contratista
CO000622,20240724,PR0036,A002,EQ0007,Mano de obra,52468.69,56626.1,15458.06,Contratista
CO000623,20240213,PR0033,A004,EQ0027,Repuestos,61028.76,68374.39,42300.18,Contratista
CO000624,20241027,PR0073,A004,EQ0005,Repuestos,25250.47,21003.96,26067.1,Contratista
CO000625,20240112,PR0022,A005,EQ0037,Contratista,41286.02,40559.39,18811.02,Proveedor local
CO000626,20240317,PR0014,A001,EQ0005,Mano de obra,46739.14,56718.71,35790.44,Proveedor internacional
CO000627,20241211,PR0068,A005,EQ0004,Contratista,15998.78,16776.85,7264.79,Proveedor local
CO000628,20240406,PR0031,A005,EQ0009,Contratista,22625.42,22262.5,20893.72,Proveedor internacional
CO000629,20240706,PR0068,A005,EQ0034,Materiales,25938.57,20884.23,22541.46,Proveedor internacional
CO000630,20241115,PR0041,A004,EQ0034,Servicios,5533.67,6014.29,5835.58,Interno
CO000631,20240331,PR0078,A004,EQ0024,Mano de obra,32501.9,25272.12,26946.11,Proveedor internacional
CO000632,20240419,PR0063,A005,EQ0032,Contratista,55051.05,53479.67,35244.12,Proveedor internacional
CO000633,20240107,PR0011,A004,EQ0017,Servicios,45834.93,42232.5,31488.83,Proveedor internacional
CO000634,20241020,PR0035,A003,EQ0040,Materiales,44134.3,56605.38,39785.9,Interno
CO000635,20240205,PR0073,A004,EQ0003,Energía,42808.31,38707.67,36990.49,Proveedor local
CO000636,20241223,PR0039,A002,EQ0025,Mano de obra,2554.48,2420.24,781.75,Interno
CO000637,20240920,PR0044,A003,EQ0016,Servicios,1227.42,1383.01,575.93,Interno
CO000638,20240424,PR0070,A005,EQ0015,Energía,12669.28,12165.68,10315.87,Proveedor internacional
CO000639,20240624,PR0055,A001,EQ0032,Materiales,64017.52,66216.99,18615.91,Contratista
CO000640,20240708,PR0029,A005,EQ0031,Contratista,60141.28,56798.52,47745.15,Proveedor local
CO000641,20240925,PR0052,A001,EQ0022,Servicios,40798.73,38752.14,39864.28,Proveedor local
CO000642,20240515,PR0057,A003,EQ0035,Energía,27592.89,37143.18,14650.96,Proveedor local
CO000643,20240407,PR0003,A004,EQ0008,Mano de obra,67489.6,78299.8,26739.55,Contratista
CO000644,20240218,PR0066,A006,EQ0004,Repuestos,5553.05,6214.63,5378.77,Contratista
CO000645,20240609,PR0058,A006,EQ0010,Servicios,7701.29,6107.08,4877.81,Contratista
CO000646,20240625,PR0062,A006,EQ0004,Energía,43849.95,49233.96,41614.93,Interno
CO000647,20240816,PR0013,A005,EQ0034,Mano de obra,38778.73,47265.7,10481.4,Contratista
CO000648,20241101,PR0012,A001,EQ0021,Mano de obra,68709.66,76467.71,26838.48,Interno
CO000649,20240318,PR0045,A002,EQ0018,Servicios,56375.33,34605.35,11327.87,Proveedor local
CO000650,20240322,PR0065,A002,EQ0020,Mano de obra,65737.11,68521.79,39661.36,Proveedor local
CO000651,20240415,PR0019,A003,EQ0004,Energía,50797.28,68476.32,50486.85,Proveedor internacional
CO000652,20240229,PR0043,A006,EQ0026,Energía,64952.66,60290.44,50711.77,Proveedor local
CO000653,20240221,PR0005,A001,EQ0039,Servicios,48389.46,70843.3,10454.83,Proveedor internacional
CO000654,20241019,PR0051,A006,EQ0006,Materiales,37271.76,24269.79,8284.39,Contratista
CO000655,20240917,PR0032,A006,EQ0011,Mano de obra,41022.36,41981.62,34798.53,Interno
CO000656,20241030,PR0011,A004,EQ0032,Mano de obra,63183.42,70496.4,17913.75,Contratista
CO000657,20240801,PR0024,A003,EQ0032,Servicios,8221.87,11766.28,3274.16,Proveedor local
CO000658,20241025,PR0042,A004,EQ0012,Repuestos,40011.33,40997.2,33152.95,Proveedor internacional
CO000659,20240611,PR0052,A001,EQ0001,Mano de obra,28066.16,23395.35,11898.39,Proveedor local
CO000660,20241118,PR0070,A005,EQ0029,Repuestos,46743.75,42440.94,29970.79,Interno
CO000661,20240726,PR0051,A006,EQ0011,Materiales,42661.46,46577.2,23710.17,Interno
CO000662,20240113,PR0080,A004,EQ0033,Energía,28573.61,18910.07,14555.36,Interno
CO000663,20240303,PR0063,A005,EQ0014,Energía,48562.42,55596.72,20752.13,Proveedor local
CO000664,20240708,PR0017,A005,EQ0040,Repuestos,37983.16,37290.07,21527.42,Interno
CO000665,20241024,PR0077,A005,EQ0035,Energía,13935.64,15167.05,5079.65,Proveedor local
CO000666,20240223,PR0008,A001,EQ0003,Mano de obra,45026.11,51123.62,47692.21,Proveedor local
CO000667,20241003,PR0042,A004,EQ0030,Mano de obra,2840.84,4536.38,1377.16,Contratista
CO000668,20241121,PR0011,A004,EQ0029,Repuestos,57786.06,70718.24,49469.31,Proveedor internacional
CO000669,20240307,PR0061,A006,EQ0013,Contratista,63547.53,51328.7,29447.13,Contratista
CO000670,20240721,PR0060,A001,EQ0037,Energía,6377.76,8583.67,2780.55,Interno
CO000671,20241120,PR0046,A001,EQ0032,Repuestos,18717.83,10591.8,11875.37,Proveedor internacional
CO000672,20240422,PR0014,A001,EQ0011,Contratista,9750.39,9058.13,8378.12,Proveedor local
CO000673,20240524,PR0037,A006,EQ0033,Contratista,54256.09,55763.13,11042.54,Contratista
CO000674,20240613,PR0067,A002,EQ0029,Materiales,5902.52,5596.54,2089.49,Contratista
CO000675,20240618,PR0077,A005,EQ0021,Servicios,38336.6,40064.86,34383.69,Interno
CO000676,20240501,PR0078,A004,EQ0036,Energía,27786.63,27036.38,14384.31,Proveedor internacional
CO000677,20240713,PR0015,A002,EQ0021,Energía,52809.89,63665.51,51217.88,Proveedor internacional
CO000678,20240408,PR0062,A006,EQ0011,Energía,45100.07,41620.18,14428.03,Proveedor local
CO000679,20241017,PR0016,A002,EQ0021,Repuestos,38548.97,37835.72,35915.86,Proveedor local
CO000680,20240906,PR0011,A004,EQ0020,Mano de obra,35741.25,45871.75,27159.65,Interno
CO000681,20240301,PR0048,A003,EQ0007,Energía,54476.47,82985.75,19156.12,Proveedor local
CO000682,20241107,PR0033,A004,EQ0023,Repuestos,33927.88,33005.68,7162.51,Proveedor internacional
CO000683,20240406,PR0049,A006,EQ0033,Repuestos,29966.67,32231.26,29764.4,Proveedor internacional
CO000684,20240712,PR0053,A001,EQ0036,Energía,2746.9,3569.93,1263.55,Contratista
CO000685,20241208,PR0060,A001,EQ0029,Servicios,19530.47,15203.86,8148.68,Contratista
CO000686,20240906,PR0003,A004,EQ0020,Servicios,26520.89,21906.35,9692.42,Proveedor internacional
CO000687,20241209,PR0036,A002,EQ0034,Materiales,40934.22,37170.85,21265.72,Proveedor local
CO000688,20240808,PR0065,A002,EQ0038,Repuestos,47451.03,49099.99,31862.1,Proveedor local
CO000689,20241023,PR0010,A001,EQ0033,Repuestos,67426.03,77873.12,42473.07,Proveedor internacional
CO000690,20240618,PR0033,A004,EQ0032,Contratista,20091.88,17633.05,19410.72,Proveedor local
CO000691,20240302,PR0078,A004,EQ0032,Servicios,38564.64,32754.39,14562.24,Interno
CO000692,20240305,PR0022,A005,EQ0020,Mano de obra,53166.69,42008.94,46354.84,Proveedor local
CO000693,20240805,PR0033,A004,EQ0032,Energía,22426.04,19045.05,22836.32,Proveedor internacional
CO000694,20240222,PR0020,A004,EQ0016,Energía,38848.4,34772.43,9058.6,Interno
CO000695,20240612,PR0019,A003,EQ0038,Servicios,29879.49,38369.49,26177.22,Interno
CO000696,20240618,PR0057,A003,EQ0036,Servicios,28410.19,39647.34,12700.26,Proveedor local
CO000697,20240130,PR0055,A001,EQ0025,Servicios,5325.03,4430.84,3210.59,Proveedor local
CO000698,20241105,PR0008,A001,EQ0029,Servicios,2672.31,2602.24,681.35,Contratista
CO000699,20240128,PR0039,A002,EQ0034,Energía,21380.37,27189.21,9940.01,Proveedor local
CO000700,20240425,PR0058,A006,EQ0024,Repuestos,63947.9,47644.25,19241.17,Interno
CO000701,20241109,PR0049,A006,EQ0033,Energía,14301.29,16621.38,5857.46,Interno
CO000702,20240114,PR0025,A005,EQ0030,Repuestos,5347.06,6773.82,1227.21,Proveedor internacional
CO000703,20240203,PR0064,A006,EQ0011,Materiales,43794.51,50555.48,45764.9,Proveedor internacional
CO000704,20241104,PR0070,A005,EQ0007,Mano de obra,67139.43,70817.62,67528.13,Interno
CO000705,20240409,PR0015,A002,EQ0023,Mano de obra,4944.56,5984.09,3885.91,Proveedor internacional
CO000706,20241129,PR0029,A005,EQ0001,Repuestos,52436.51,57746.43,25834.62,Contratista
CO000707,20240225,PR0017,A005,EQ0030,Mano de obra,8486.49,9994.63,8902.08,Contratista
CO000708,20240229,PR0034,A001,EQ0028,Contratista,10337.99,10534.29,11109.56,Contratista
CO000709,20240729,PR0056,A001,EQ0005,Energía,65589.75,54462.42,60019.73,Contratista
CO000710,20241214,PR0020,A004,EQ0013,Mano de obra,49383.48,58578.71,40170.77,Contratista
CO000711,20241005,PR0016,A002,EQ0022,Servicios,39591.71,56122.84,19634.27,Proveedor local
CO000712,20240811,PR0057,A003,EQ0030,Materiales,12360.92,16839.5,12298.55,Proveedor internacional
CO000713,20240407,PR0024,A003,EQ0001,Mano de obra,39574.77,55891.2,25720.57,Contratista
CO000714,20240126,PR0062,A006,EQ0023,Energía,5296.75,5391.66,4073.8,Contratista
CO000715,20241013,PR0073,A004,EQ0010,Materiales,28215.7,21583.77,10042.52,Proveedor local
CO000716,20240213,PR0029,A005,EQ0016,Energía,49607.09,42874.25,10878.49,Proveedor local
CO000717,20240305,PR0003,A004,EQ0020,Repuestos,40214.52,42173.91,43784.16,Proveedor local
CO000718,20240610,PR0079,A002,EQ0008,Mano de obra,47586.39,46871.56,36133.82,Contratista
CO000719,20240510,PR0046,A001,EQ0013,Materiales,8993.08,9017.13,7345.34,Contratista
CO000720,20241113,PR0021,A004,EQ0017,Energía,53343.27,53569.58,13087.88,Contratista
CO000721,20240329,PR0059,A005,EQ0031,Servicios,66983.49,65737.99,38805.93,Contratista
CO000722,20240826,PR0044,A003,EQ0012,Servicios,63619.27,80832.18,28999.56,Interno
CO000723,20240615,PR0006,A002,EQ0026,Servicios,7067.49,7559.31,6728.83,Proveedor local
CO000724,20240328,PR0075,A005,EQ0015,Energía,7803.11,8213.26,4970.42,Proveedor local
CO000725,20241225,PR0023,A005,EQ0011,Servicios,36422.2,31292.46,19888.82,Contratista
CO000726,20241017,PR0038,A002,EQ0005,Mano de obra,37160.21,39626.08,12376.8,Interno
CO000727,20240926,PR0078,A004,EQ0001,Materiales,60141.72,54142.57,32788.8,Contratista
CO000728,20240616,PR0013,A005,EQ0014,Contratista,26452.56,29216.7,13910.59,Contratista
CO000729,20240316,PR0016,A002,EQ0011,Repuestos,36498.92,36246.82,33152.0,Interno
CO000730,20240824,PR0051,A006,EQ0031,Energía,15055.14,16004.69,14494.61,Proveedor local
CO000731,20241219,PR0031,A005,EQ0021,Mano de obra,66315.0,68182.65,35897.41,Proveedor internacional
CO000732,20240407,PR0021,A004,EQ0003,Materiales,9343.7,9259.5,5318.96,Proveedor internacional
CO000733,20240906,PR0026,A002,EQ0031,Energía,63381.05,66697.81,68305.92,Proveedor local
CO000734,20241110,PR0044,A003,EQ0016,Contratista,62457.2,72409.06,33750.5,Proveedor local
CO000735,20240615,PR0065,A002,EQ0025,Servicios,4483.15,4569.58,3433.0,Interno
CO000736,20240130,PR0074,A005,EQ0006,Materiales,54503.8,55413.05,17512.95,Interno
CO000737,20241201,PR0071,A004,EQ0003,Energía,24289.14,22913.89,14233.39,Proveedor internacional
CO000738,20240208,PR0051,A006,EQ0005,Contratista,16504.67,11701.98,6889.67,Interno
CO000739,20241006,PR0078,A004,EQ0019,Servicios,28768.28,28923.62,12042.99,Contratista
CO000740,20240624,PR0036,A002,EQ0036,Servicios,64751.35,51631.92,26591.4,Interno
CO000741,20240923,PR0050,A004,EQ0039,Contratista,28524.42,25941.49,17891.33,Contratista
CO000742,20240915,PR0018,A001,EQ0033,Mano de obra,17746.63,15287.61,8247.37,Proveedor local
CO000743,20240314,PR0027,A006,EQ0037,Servicios,37196.97,32926.33,34783.44,Interno
CO000744,20240205,PR0010,A001,EQ0031,Mano de obra,29263.93,26196.21,17670.85,Interno
CO000745,20240216,PR0048,A003,EQ0030,Materiales,2311.86,2936.21,576.51,Interno
CO000746,20240314,PR0051,A006,EQ0017,Contratista,13854.43,14592.03,8240.42,Contratista
CO000747,20241112,PR0050,A004,EQ0012,Servicios,2188.96,2227.82,633.25,Proveedor local
CO000748,20240201,PR0014,A001,EQ0026,Repuestos,37031.4,44197.43,12310.61,Proveedor local
CO000749,20240905,PR0031,A005,EQ0001,Servicios,45251.56,67395.79,14560.45,Interno
CO000750,20240520,PR0055,A001,EQ0008,Repuestos,50564.89,54670.33,46192.33,Proveedor local
CO000751,20241026,PR0040,A002,EQ0019,Materiales,15345.28,17574.79,9001.41,Interno
CO000752,20240807,PR0075,A005,EQ0026,Energía,56545.97,59082.27,11358.89,Interno
CO000753,20241007,PR0035,A003,EQ0015,Contratista,29361.51,33909.68,19394.42,Proveedor internacional
CO000754,20241029,PR0045,A002,EQ0031,Contratista,4393.5,3251.65,1674.46,Proveedor internacional
CO000755,20241126,PR0006,A002,EQ0028,Mano de obra,65011.14,36878.44,54973.51,Proveedor internacional
CO000756,20241020,PR0023,A005,EQ0011,Repuestos,48847.63,32325.25,51166.27,Interno
CO000757,20240517,PR0043,A006,EQ0003,Contratista,39816.27,35837.26,14067.43,Proveedor internacional
CO000758,20241202,PR0004,A001,EQ0011,Repuestos,3774.72,4600.25,1694.16,Interno
CO000759,20240508,PR0021,A004,EQ0037,Servicios,1964.32,2044.57,1652.1,Proveedor internacional
CO000760,20240802,PR0037,A006,EQ0010,Materiales,39973.61,37475.04,30745.17,Proveedor internacional
CO000761,20240327,PR0034,A001,EQ0030,Energía,61636.3,67252.02,58277.1,Interno
CO000762,20241024,PR0080,A004,EQ0028,Materiales,45674.78,48255.36,35821.17,Proveedor internacional
CO000763,20240208,PR0003,A004,EQ0039,Repuestos,1382.36,1082.63,514.05,Contratista
CO000764,20241217,PR0059,A005,EQ0037,Servicios,45023.35,48401.12,42854.15,Proveedor internacional
CO000765,20240625,PR0050,A004,EQ0035,Materiales,25053.99,28390.5,8636.79,Contratista
CO000766,20241106,PR0048,A003,EQ0013,Repuestos,9420.14,11673.59,2594.68,Contratista
CO000767,20240701,PR0076,A001,EQ0018,Servicios,56997.38,56272.0,59593.97,Interno
CO000768,20240221,PR0058,A006,EQ0020,Energía,40775.14,51825.32,29579.12,Contratista
CO000769,20240211,PR0075,A005,EQ0027,Mano de obra,50971.82,47670.55,25386.01,Interno
CO000770,20241119,PR0057,A003,EQ0006,Servicios,12389.54,13810.81,5336.65,Interno
CO000771,20240808,PR0048,A003,EQ0034,Mano de obra,9012.73,12646.52,2489.62,Contratista
CO000772,20240221,PR0012,A001,EQ0026,Mano de obra,36501.19,40254.43,25695.61,Proveedor local
CO000773,20240512,PR0010,A001,EQ0009,Repuestos,37422.97,39139.24,36796.83,Proveedor internacional
CO000774,20240728,PR0046,A001,EQ0002,Repuestos,41161.7,50973.21,33420.48,Proveedor local
CO000775,20240615,PR0060,A001,EQ0001,Materiales,52352.13,63700.52,46374.39,Contratista
CO000776,20240128,PR0058,A006,EQ0015,Materiales,46788.23,38984.34,34556.91,Interno
CO000777,20240705,PR0067,A002,EQ0013,Energía,47661.67,45097.55,9956.33,Interno
CO000778,20240304,PR0023,A005,EQ0007,Energía,13074.87,17523.11,7852.54,Contratista
CO000779,20240423,PR0020,A004,EQ0018,Servicios,29849.45,30322.7,6931.33,Contratista
CO000780,20240901,PR0074,A005,EQ0001,Contratista,42398.45,47919.97,11582.09,Proveedor local
CO000781,20240907,PR0027,A006,EQ0025,Contratista,36786.45,30486.55,13174.71,Proveedor internacional
CO000782,20240129,PR0067,A002,EQ0018,Energía,21992.19,21126.94,22001.88,Interno
CO000783,20240705,PR0022,A005,EQ0011,Contratista,66154.62,58653.28,26039.04,Proveedor internacional
CO000784,20240403,PR0013,A005,EQ0019,Servicios,10673.27,12254.61,6474.27,Contratista
CO000785,20240610,PR0079,A002,EQ0018,Materiales,68249.69,76304.28,67487.38,Interno
CO000786,20241021,PR0006,A002,EQ0034,Materiales,54962.28,65722.63,44536.25,Contratista
CO000787,20240529,PR0025,A005,EQ0026,Repuestos,42136.29,34819.55,13457.67,Proveedor internacional
CO000788,20240802,PR0017,A005,EQ0010,Materiales,9795.55,10655.47,6035.09,Interno
CO000789,20240109,PR0042,A004,EQ0033,Mano de obra,39909.62,40038.51,35672.95,Proveedor local
CO000790,20240629,PR0029,A005,EQ0014,Repuestos,7067.82,4303.24,4237.13,Interno
CO000791,20241009,PR0001,A006,EQ0010,Servicios,65303.01,70142.7,25839.26,Interno
CO000792,20240825,PR0052,A001,EQ0030,Mano de obra,20706.78,24987.31,16133.89,Interno
CO000793,20241219,PR0039,A002,EQ0032,Repuestos,28566.58,35745.9,16191.51,Contratista
CO000794,20241014,PR0064,A006,EQ0001,Repuestos,44937.41,44683.25,29765.71,Proveedor internacional
CO000795,20240217,PR0012,A001,EQ0038,Mano de obra,2293.43,2597.84,716.65,Interno
CO000796,20240123,PR0012,A001,EQ0026,Mano de obra,38393.8,41744.03,38952.04,Interno
CO000797,20240415,PR0008,A001,EQ0017,Repuestos,50323.85,44203.38,51779.93,Proveedor local
CO000798,20241024,PR0049,A006,EQ0031,Mano de obra,15301.26,13106.05,7236.25,Proveedor local
CO000799,20241105,PR0011,A004,EQ0023,Mano de obra,11626.73,11537.67,5387.23,Interno
CO000800,20240922,PR0042,A004,EQ0039,Contratista,34647.89,33340.92,12249.47,Interno
CO000801,20240916,PR0061,A006,EQ0001,Contratista,38022.53,38559.18,27651.84,Proveedor internacional
CO000802,20240901,PR0041,A004,EQ0022,Contratista,31294.81,29203.14,11865.39,Contratista
CO000803,20240424,PR0015,A002,EQ0029,Servicios,21396.89,22124.26,16112.75,Proveedor local
CO000804,20240906,PR0069,A004,EQ0002,Repuestos,29278.38,24282.82,30776.29,Proveedor local
CO000805,20240825,PR0075,A005,EQ0035,Mano de obra,22548.22,28044.68,8179.55,Contratista
CO000806,20240131,PR0050,A004,EQ0014,Contratista,18226.64,12919.3,7351.07,Proveedor local
CO000807,20241201,PR0055,A001,EQ0001,Materiales,33575.91,33140.56,9470.81,Proveedor internacional
CO000808,20241004,PR0018,A001,EQ0016,Contratista,28299.46,27377.62,13680.82,Contratista
CO000809,20240321,PR0071,A004,EQ0034,Energía,31042.0,30369.23,30838.85,Contratista
CO000810,20240415,PR0027,A006,EQ0039,Contratista,1015.94,878.75,217.77,Contratista
CO000811,20240905,PR0050,A004,EQ0006,Repuestos,48796.54,36999.01,37702.57,Interno
CO000812,20240330,PR0080,A004,EQ0016,Mano de obra,4234.34,4397.17,2310.35,Contratista
CO000813,20241024,PR0022,A005,EQ0034,Repuestos,15262.42,14762.09,7414.35,Proveedor internacional
CO000814,20240621,PR0013,A005,EQ0001,Repuestos,56438.17,59910.16,20034.27,Interno
CO000815,20240204,PR0079,A002,EQ0022,Servicios,68906.46,50715.43,65423.69,Contratista
CO000816,20240910,PR0005,A001,EQ0022,Energía,69411.96,88476.11,65282.67,Proveedor local
CO000817,20241208,PR0050,A004,EQ0015,Servicios,41863.89,41329.03,9914.13,Contratista
CO000818,20240501,PR0074,A005,EQ0013,Mano de obra,18899.6,9701.8,13587.17,Proveedor local
CO000819,20241217,PR0069,A004,EQ0038,Energía,58603.53,60373.63,33606.95,Proveedor internacional
CO000820,20240920,PR0056,A001,EQ0015,Energía,45872.49,42408.79,9432.18,Proveedor local
CO000821,20240925,PR0031,A005,EQ0025,Materiales,69047.4,56528.1,32783.93,Contratista
CO000822,20240511,PR0063,A005,EQ0031,Repuestos,38888.03,46553.8,14358.16,Proveedor local
CO000823,20240707,PR0064,A006,EQ0002,Mano de obra,37305.82,42855.23,33094.14,Interno
CO000824,20240322,PR0069,A004,EQ0034,Materiales,4021.86,4241.79,2423.5,Contratista
CO000825,20240809,PR0016,A002,EQ0031,Mano de obra,14413.76,14591.37,13234.78,Interno
CO000826,20241110,PR0047,A001,EQ0008,Contratista,47017.6,50815.51,50399.87,Contratista
CO000827,20240825,PR0019,A003,EQ0008,Repuestos,69570.31,101460.43,39045.94,Proveedor local
CO000828,20241115,PR0035,A003,EQ0023,Servicios,33818.18,42262.38,23668.1,Proveedor internacional
CO000829,20240226,PR0044,A003,EQ0037,Servicios,3007.54,3913.54,3234.91,Proveedor local
CO000830,20240810,PR0078,A004,EQ0036,Servicios,28567.93,33321.93,9988.73,Interno
CO000831,20240417,PR0053,A001,EQ0007,Materiales,9715.54,8082.41,2416.81,Contratista
CO000832,20240725,PR0029,A005,EQ0025,Servicios,67220.65,69216.4,41855.29,Interno
CO000833,20240206,PR0046,A001,EQ0020,Contratista,10750.53,8819.23,6870.48,Interno
CO000834,20240520,PR0054,A006,EQ0028,Energía,9132.46,9361.94,9462.34,Proveedor local
CO000835,20240515,PR0078,A004,EQ0021,Servicios,32585.66,28663.95,19879.53,Proveedor local
CO000836,20240712,PR0052,A001,EQ0023,Contratista,38392.02,33047.8,23019.04,Proveedor internacional
CO000837,20240929,PR0067,A002,EQ0023,Materiales,50493.66,53386.84,32735.28,Proveedor local
CO000838,20240728,PR0008,A001,EQ0001,Contratista,26390.73,23326.22,15862.36,Proveedor local
CO000839,20241120,PR0019,A003,EQ0022,Servicios,62892.13,69355.29,63451.18,Proveedor internacional
CO000840,20240414,PR0075,A005,EQ0006,Energía,42303.57,44683.65,31982.52,Contratista
CO000841,20240515,PR0064,A006,EQ0018,Contratista,4261.9,3251.66,3906.76,Interno
CO000842,20240621,PR0028,A004,EQ0022,Contratista,3357.47,3184.48,1138.72,Interno
CO000843,20240813,PR0012,A001,EQ0029,Repuestos,33345.3,25144.82,32957.78,Contratista
CO000844,20241107,PR0054,A006,EQ0034,Energía,31320.52,24530.12,33608.23,Contratista
CO000845,20240805,PR0062,A006,EQ0007,Energía,32213.72,38247.76,34184.93,Contratista
CO000846,20241216,PR0068,A005,EQ0024,Contratista,4946.13,4616.64,5364.06,Proveedor local
CO000847,20240621,PR0058,A006,EQ0032,Repuestos,4675.8,4139.22,3869.69,Proveedor local
CO000848,20240712,PR0063,A005,EQ0014,Mano de obra,5192.95,5899.98,4176.97,Interno
CO000849,20240911,PR0080,A004,EQ0002,Energía,51641.07,64993.33,13457.92,Interno
CO000850,20240223,PR0006,A002,EQ0038,Repuestos,42500.56,44211.67,19321.97,Proveedor internacional
CO000851,20240225,PR0006,A002,EQ0034,Repuestos,10416.03,12117.13,9461.37,Interno
CO000852,20240502,PR0050,A004,EQ0029,Mano de obra,30738.37,28025.41,16137.3,Interno
CO000853,20240128,PR0034,A001,EQ0030,Contratista,66062.74,66637.56,50106.47,Proveedor local
CO000854,20240531,PR0033,A004,EQ0013,Energía,5770.61,5777.38,4200.08,Interno
CO000855,20240507,PR0039,A002,EQ0032,Servicios,14051.47,14779.55,10154.16,Interno
CO000856,20240814,PR0022,A005,EQ0040,Servicios,27883.41,32186.97,14872.73,Interno
CO000857,20241220,PR0061,A006,EQ0012,Servicios,17277.49,13215.13,17214.25,Proveedor internacional
CO000858,20240726,PR0065,A002,EQ0019,Materiales,11938.7,10238.4,5062.72,Proveedor internacional
CO000859,20241214,PR0055,A001,EQ0034,Mano de obra,68160.07,62867.82,60889.56,Proveedor local
CO000860,20240809,PR0019,A003,EQ0009,Materiales,53884.0,68665.49,12007.52,Proveedor local
CO000861,20240819,PR0027,A006,EQ0028,Repuestos,51313.0,53199.71,48981.63,Interno
CO000862,20241102,PR0014,A001,EQ0002,Servicios,65329.11,67601.05,57640.25,Contratista
CO000863,20240730,PR0044,A003,EQ0039,Materiales,13906.05,17950.87,15033.2,Contratista
CO000864,20241220,PR0055,A001,EQ0003,Energía,62391.24,58371.32,19260.16,Proveedor local
CO000865,20240819,PR0013,A005,EQ0001,Servicios,68804.53,83641.72,63523.64,Proveedor internacional
CO000866,20240502,PR0045,A002,EQ0017,Repuestos,41455.87,42892.68,19820.99,Contratista
CO000867,20240606,PR0062,A006,EQ0032,Contratista,63323.3,61801.4,26794.43,Proveedor internacional
CO000868,20240824,PR0043,A006,EQ0009,Contratista,57312.4,57922.6,22038.44,Proveedor internacional
CO000869,20240415,PR0039,A002,EQ0025,Servicios,22934.07,25665.35,19415.64,Proveedor internacional
CO000870,20240925,PR0012,A001,EQ0014,Materiales,23931.71,24750.89,25085.52,Contratista
CO000871,20240103,PR0051,A006,EQ0040,Materiales,47631.24,41045.21,37483.52,Contratista
CO000872,20240923,PR0069,A004,EQ0019,Materiales,39097.41,50125.01,17172.67,Interno
CO000873,20240108,PR0075,A005,EQ0018,Materiales,27560.96,29598.13,15429.95,Proveedor internacional
CO000874,20240229,PR0056,A001,EQ0001,Energía,4246.65,3463.9,1770.51,Contratista
CO000875,20241221,PR0019,A003,EQ0012,Contratista,2583.44,3929.01,678.95,Interno
CO000876,20241030,PR0050,A004,EQ0001,Repuestos,7761.17,8616.52,6912.03,Contratista
CO000877,20240929,PR0005,A001,EQ0036,Repuestos,28885.85,34859.76,8493.01,Proveedor local
CO000878,20241205,PR0029,A005,EQ0020,Mano de obra,2891.28,3100.38,2267.85,Contratista
CO000879,20240909,PR0077,A005,EQ0014,Repuestos,11223.85,12324.12,6570.95,Proveedor internacional
CO000880,20240208,PR0007,A004,EQ0010,Energía,67797.07,74716.36,17992.21,Proveedor local
CO000881,20241105,PR0013,A005,EQ0029,Servicios,32089.91,32114.34,15125.84,Interno
CO000882,20240327,PR0011,A004,EQ0026,Materiales,65394.33,47800.86,17519.57,Contratista
CO000883,20240810,PR0048,A003,EQ0014,Energía,14107.22,19823.5,10810.83,Contratista
CO000884,20241122,PR0042,A004,EQ0012,Servicios,25738.44,29010.6,20602.81,Contratista
CO000885,20240901,PR0023,A005,EQ0038,Energía,47313.51,51750.0,47563.68,Proveedor local
CO000886,20240114,PR0059,A005,EQ0003,Servicios,69301.16,67131.96,31708.52,Proveedor internacional
CO000887,20241016,PR0012,A001,EQ0022,Repuestos,49289.05,44966.22,17672.5,Contratista
CO000888,20241020,PR0050,A004,EQ0039,Contratista,63252.27,65011.81,39667.51,Contratista
CO000889,20240215,PR0016,A002,EQ0013,Energía,4389.28,4148.3,4095.07,Contratista
CO000890,20241210,PR0014,A001,EQ0003,Servicios,21963.84,21684.37,15577.87,Proveedor internacional
CO000891,20240309,PR0024,A003,EQ0033,Mano de obra,61912.73,70412.95,64982.05,Proveedor local
CO000892,20240120,PR0022,A005,EQ0037,Contratista,37101.89,32488.15,10383.61,Interno
CO000893,20240722,PR0067,A002,EQ0003,Energía,12720.67,14349.03,10778.71,Proveedor local
